macAdress;timestamp;identificao-mainframe;uso_cpu_total_%;uso_ram_total_%;swap_rate_mbs;tempo_cpu_ociosa;cpu_io_wait;uso_disco_total_%;disco_throughput_mbs;disco_iops_total;disco_read_count;disco_write_count;disco_latencia_ms
166250251803552;27-11-2025 13:48:54;Hideo;1.6;83.0;0.0;67.2;0.0;67.2;10.74;11;6;5;90.96
166250251803552;27-11-2025 13:48:57;Hideo;1.6;83.7;0.0;70.3;0.0;67.2;2.84;199;194;5;5.03
166250251803552;27-11-2025 13:49:00;Hideo;1.6;83.4;0.0;76.6;0.0;67.2;4.43;31;22;9;32.28
166250251803552;27-11-2025 13:49:03;Hideo;7.8;83.6;0.0;64.1;0.0;67.2;0.81;59;59;0;16.96
166250251803552;27-11-2025 13:49:06;Hideo;0.0;83.9;0.0;81.2;0.0;67.2;4.95;133;114;19;7.52
166250251803552;27-11-2025 13:49:09;Hideo;1.6;84.1;0.0;60.9;0.0;67.2;1.3;75;37;38;13.34
166250251803552;27-11-2025 13:49:12;Hideo;9.4;84.6;0.0;56.2;0.0;67.2;12.62;9;5;4;111.19
166250251803552;27-11-2025 13:49:16;Hideo;14.1;83.9;0.0;64.1;0.0;67.2;2.48;8;6;2;125.06
166250251803552;27-11-2025 13:49:19;Hideo;9.4;84.0;0.0;70.3;0.0;67.2;2.62;25;17;8;40.02
166250251803552;27-11-2025 13:49:22;Hideo;4.7;83.9;0.0;64.1;0.0;67.2;2.24;43;37;6;23.26
166250251803552;27-11-2025 13:49:25;Hideo;1.6;84.0;0.0;70.3;0.0;67.2;3.67;63;53;10;15.88
166250251803552;27-11-2025 13:49:28;Hideo;7.8;84.4;0.0;59.4;0.0;67.2;4.17;38;29;9;26.33
166250251803552;27-11-2025 13:49:31;Hideo;3.1;84.4;0.0;71.9;0.0;67.2;3.3;872;865;7;1.15
166250251803552;27-11-2025 13:49:34;Hideo;12.5;85.5;0.0;70.3;0.0;67.2;1.92;9;8;1;111.2
166250251803552;27-11-2025 13:49:37;Hideo;3.1;85.4;0.0;84.4;0.0;67.2;1.25;7;7;0;142.96
166250251803552;27-11-2025 13:49:40;Hideo;14.1;84.2;0.0;39.1;0.0;67.2;0.43;50;46;4;20.01
166250251803552;27-11-2025 13:49:44;Hideo;4.7;86.5;0.0;65.6;0.0;67.2;61.49;166;27;139;6.03
166250251803552;27-11-2025 13:49:47;Hideo;3.1;84.0;0.0;70.3;0.0;67.2;8.19;31;23;8;32.27
166250251803552;27-11-2025 13:49:50;Hideo;6.2;83.9;0.0;64.1;0.0;67.2;39.68;288;279;9;3.47
166250251803552;27-11-2025 13:49:53;Hideo;17.2;84.3;0.0;53.1;0.0;67.2;159.45;602;585;17;1.66
166250251803552;27-11-2025 13:49:56;Hideo;3.1;86.6;0.0;79.7;0.0;67.2;64.96;464;346;118;2.16
166250251803552;27-11-2025 13:49:59;Hideo;3.1;86.1;0.0;75.0;0.0;67.2;1.26;506;98;408;1.98
166250251803552;27-11-2025 13:50:02;Hideo;14.1;84.9;0.0;60.9;0.0;67.2;0.17;6;5;1;166.78
166250251803552;27-11-2025 13:50:05;Hideo;6.2;84.9;0.0;64.1;0.0;67.2;0.41;13;5;8;76.98
166250251803552;27-11-2025 13:50:08;Hideo;1.6;84.6;0.0;67.2;0.0;67.2;0.21;1;1;0;1001.21
166250251803552;27-11-2025 13:50:12;Hideo;3.1;84.3;0.0;70.3;0.0;67.2;0.0;8;3;5;125.06
166250251803552;27-11-2025 13:50:15;Hideo;3.1;84.2;0.0;75.0;0.0;67.2;0.63;58;51;7;17.25
166250251803552;27-11-2025 13:50:18;Hideo;4.7;84.7;0.0;68.8;0.0;67.2;0.49;55;13;42;18.19
166250251803552;27-11-2025 13:50:21;Hideo;7.8;83.5;0.0;62.5;0.0;67.2;1.25;29;29;0;34.5
166250251803552;27-11-2025 13:50:24;Hideo;20.3;85.8;0.0;31.2;0.0;67.2;126.12;138;29;109;7.26
166250251803552;27-11-2025 13:50:27;Hideo;18.8;88.2;0.0;64.1;0.0;67.2;125.17;2075;2063;12;0.48
166250251803552;27-11-2025 13:50:30;Hideo;17.2;90.5;0.0;39.1;0.0;67.2;4.54;58;43;15;17.25
166250251803552;27-11-2025 13:50:33;Hideo;0.0;91.0;0.0;71.9;0.0;67.2;3.55;24;16;8;41.68
166250251803552;27-11-2025 13:50:36;Hideo;14.1;91.1;0.0;62.5;0.0;67.2;1.36;21;16;5;47.65
166250251803552;27-11-2025 13:50:40;Hideo;1.6;91.3;0.0;84.4;0.0;67.2;3.42;643;143;500;1.56
166250251803552;27-11-2025 13:50:43;Hideo;15.6;91.2;0.0;39.1;0.0;67.2;3.03;334;247;87;3.0
166250251803552;27-11-2025 13:50:46;Hideo;29.7;84.5;0.0;42.2;0.0;67.2;4.94;849;324;525;1.18
